BANKSY/config_default	BANKSY/config_dlpfc	BANKSY/config_github	BANKSY/config_starmap	BayesSpace/config_1	BayesSpace/config_default	BayesSpace/config_melanoma	BayesSpace/config_scc	CellCharter/config_1	CellCharter/config_2	CellCharter/config_default	CellCharter/config_dlpfc	DRSC/config_FindSVGs	DRSC/config_FindVariableFeatures	DRSC/config_all_genes	DRSC/config_default	GraphST/config_1	GraphST/config_2	GraphST/config_default	GraphST/config_dlpfc	SEDR/config_1	SEDR/config_2	SEDR/config_default	SEDR/config_dlpfc	STAGATE/config_1	STAGATE/config_default	STAGATE/config_slide_stereo	STAGATE/config_starmap	SpaceFlow/config_1	SpaceFlow/config_2	SpaceFlow/config_3	SpaceFlow/config_default	bass/config_1	bass/config_default	bass/config_dlpfc	bass/config_starmap	precast/config_1	precast/config_BC	precast/config_default	precast/config_dlpfc	scanpy/config_leiden_1	scanpy/config_leiden_2	scanpy/config_leiden_3	scanpy/config_leiden_4	scanpy/config_louvain_1	scanpy/config_louvain_2	scanpy/config_louvain_3	scanpy/config_louvain_4	seurat/config_leiden_1	seurat/config_leiden_2	seurat/config_leiden_3	seurat/config_leiden_4	seurat/config_louvain_1	seurat/config_louvain_2	seurat/config_louvain_3	seurat/config_louvain_4	spaGCN/config_1	spaGCN/config_2	spaGCN/config_3	spaGCN/config_default	stardust/config_1	stardust/config_2	stardust/config_default	stardust/config_tutorial
libd_dlpfc	Br5595_151669	2121.86	1473.78	5657.97	3981.47	1815.12	4068.09	4028.78	1837.84	909.86	664.7	827.58	888.64	995.68	995.58	3220.38	1732.52	1298.88	1230.9	1244.71	1316.95	1139.0	1138.66	1864.76	1071.32	1328.63	1171.0	1293.28	1470.32	1384.1	1315.55	1285.34	1379.92	2409.32	2613.66	3882.86	2544.69	1114.48	1865.42	1817.95	1629.45	683.59	699.6	879.69	697.97	698.14	680.63	214.49	713.52	2828.09	2183.9	2796.3	2132.78	1208.43	1277.32	1212.24	1213.95	955.61	1008.28	1040.51	1040.68	3933.92	4220.68	4145.45	3747.37
libd_dlpfc	Br5292_151508	4379.64	2063.5	6444.02	4385.13	1934.16	9223.1	10790.31	1967.21	745.23	776.51	727.11	862.62	1096.41	977.14	3889.17	1599.65	1501.61	1446.5	1483.76	1480.36	2152.91	1697.36	1799.87	2041.06	1245.0	1217.66	1287.19	1806.74	1276.24	1314.88	1323.29	1393.1	2690.52	2770.61	4380.66	2391.11	1103.84	2176.91	1958.5	1674.32	785.65	775.75	775.51	156.92	773.62	789.5	152.43	752.28	2685.27	2542.17	2571.52	2518.62	1187.87	1279.37	1277.39	2071.85	760.89	1086.39	1081.8	1078.08	4560.13	4564.56	4380.54	4494.32
visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	5289.41	2434.38	9227.67	7214.55		8792.05	4644.03	3005.5	762.11	757.37	763.36	969.39	2037.31	1721.75	6121.99	2430.94	1783.11	1780.8	1780.45	1793.33	892.38	876.21	889.59	875.66	1449.3	1483.6	1523.39	1447.98	1380.69	1333.85	1247.43	1282.29	2886.56	2925.81	4296.03	2942.15	2682.72	3074.92	2667.74	2503.42	370.77	662.49	374.95	341.27	377.98	378.55	341.05	379.34	3633.07	3776.53	3095.71	3778.85	2609.65	2599.2	3110.12	2597.72	2174.59	848.91	646.1	2165.19	6461.3	6991.86	8533.05	8044.99
visium_chicken_heart	sample_D4	935.11	1141.81	1384.11	1556.7	1217.35	1684.89	1605.16	1164.51	690.18	692.02	690.75	817.23	1164.62	847.88	1229.62	909.33	599.95	647.39	583.2	608.77	611.09	595.07	163.54	572.55	883.74	857.19	905.45	912.48	1282.87	1308.97	1456.97	1458.25	1390.89	1282.24	1649.6	1235.5	720.07	859.0	912.53	1047.36	391.08	391.85	387.92	389.54	389.27	388.5	391.71	378.63	1142.96	1046.04	1203.12	1062.14	1049.86	1107.03	1037.93	1062.25	507.39	604.33	624.99	494.67	1539.38	1645.85	1608.68	1619.32
visium_chicken_heart	sample_D14	967.46	1036.14	3694.18	1948.58	1385.25	4870.95	3392.1	1418.46	635.74	814.94	772.52	851.98	983.08	891.41	2011.99	1014.08	1013.28	1052.03	1084.61	1041.75	835.19	253.63	840.74	844.98	1279.24	1266.43	1258.89	1357.82	1129.13	1472.19	1466.06	1505.41	1732.52	1825.87	2644.76	1636.18	1078.33	1718.92	1744.82	1070.17	608.17	599.28	722.97	599.27	609.16	575.9	608.15	613.55	1928.91	1606.79	1785.1	1721.68	1151.52	1165.11	1206.66	1150.07	1016.75	967.89	964.07	427.88	2795.65	2591.27	2657.98	2767.58
visium_chicken_heart	sample_D7	1171.77	1097.5	3574.4	1729.68	1441.7	4881.0	2659.88	1447.38	707.34	712.27	721.69	837.66	957.05	958.94	1938.77	1287.39	1083.35	1060.36	1057.78	1157.73	871.68	830.65	1100.97	918.59	1175.09	1211.77	1202.39	1433.02	1526.13	1288.8	1293.1	1530.86	1634.82	1687.29	2507.86	1721.55	1167.98	1795.96	1943.81	915.05	518.6	543.8	548.8	525.88	533.16	545.01	529.72	724.39	1235.91	1876.08	1160.87	1642.77	982.05	1160.85	1162.84	1161.57	954.41	963.4	963.91	947.75	3033.13	3108.62	3258.89	2789.46
visium_chicken_heart	sample_D10	1796.48	1428.62	3983.69	1186.82	1371.05	3408.86	2580.58	1397.18	779.54	791.32	774.64	860.94	942.45	958.07	1966.62	1243.75	1098.21	1049.26	1056.54	1042.54	796.76	841.5	889.63	1075.92	1206.5	1414.82	1291.48	1414.5	1350.66	1417.23	1455.27	1516.34	1591.11	1657.5	2473.23	1794.24	1156.55	1656.65	1745.84	1313.09	616.0	620.65	599.66	616.87	599.71	616.77	615.6	620.16	1851.22	1902.99	1924.52	1899.01	1205.35	1144.59	1133.69	1212.2	962.73	863.04	967.5	430.37	2758.33	2679.3	2538.01	2452.23
STARmap_plus	well09	4652.16	6397.49	7103.95	4491.69					979.97	950.91	958.06	956.44	2468.46	2018.93	3658.04	3732.79					39026.2	48985.39	39247.54	39352.33	4862.65	4089.66	2082.73	23144.65	2008.19	2023.98	2184.21	1998.21	26422.66	25056.03	51564.42	26837.89	2913.62	5000.3	4996.23	4242.13	1120.97	1148.64	1183.54	1148.54	1187.47	1106.74	1209.28	1214.33	12194.34	8460.94	11997.39	8462.89	3163.45	3140.07	3145.34	3137.07	46116.3	42861.54	43550.43	38634.15				
STARmap_plus	well01brain	3243.11	4176.31	4321.52	3266.24					854.39	856.32	845.59	870.34	1769.42	1737.59	2500.82	2186.23					11861.27	11146.46	19005.07	11863.91	2200.13	2189.44	1486.23	9323.59	1688.44	1861.09	1871.83	1722.73	14846.56	13867.17	31297.66	17048.4	2402.27	3493.29	3553.38	3078.3	760.2	840.5	833.83	838.81	764.83	761.19	855.96	912.17	6981.37	6641.66	6900.48	6679.89	2275.37	2277.11	2098.25	2264.91	14215.64	12314.93	9848.17	12540.32				
STARmap_plus	well05	4692.29	6056.42	5536.39	4725.8					850.96	876.38	851.48	851.09	2434.55	2247.32	3237.44	3275.16					31999.48	31460.3	31592.86	31766.63	3061.52	3148.17	2062.37	13048.67	1876.36	1948.83	2107.26	1969.07	24583.51	24224.21	46280.39	24214.45	3815.73	4633.91	5057.09	4705.69	949.09	1015.53	1078.98	1038.91	1036.45	1043.84	1111.08	1066.39	11541.92	8104.05	11630.58	8123.79	3183.31	3156.14	3437.93	3159.39	33301.98	34922.16	24732.76	38089.01				
STARmap_plus	well03	3807.39	5368.89	4988.97	3882.16					877.43	877.3	868.98	879.05	1672.31	2083.88	2873.21	2960.33					21558.07	21615.45	18913.63	22436.13	2358.98	2394.27	1411.64	11193.4	1931.25	1937.32	1695.17	1808.03	18216.44	18984.77	35876.35	18203.95	2192.38	3712.94	3582.96	4078.76	896.15	901.03	952.14	899.25	845.31	882.1	928.57	916.05	9219.86	7409.45	9421.16	7403.62	2714.27	2530.29	2474.63	2451.65	19840.28	11085.41	18178.8	20616.3				
STARmap_plus	well08	4726.08	6760.04	6294.73	4525.54					900.99	879.71	909.78	909.6	2221.61	2054.66	3569.19	3331.29					38168.24	36622.18	46028.75	34766.57	4350.69	4228.04	2041.97	22074.63	2150.11	2135.91	1961.02	1851.24	23791.94	25243.08	49229.83	23986.26	3306.98	4760.86	5084.39	5344.63	1092.95	1075.13	1126.14	1097.11	1115.39	1099.41	1099.95	1182.56	11742.11	8309.32	11728.33	8308.63	3112.98	3271.93	3103.41	3317.17	37908.15	41232.42	41913.69	27150.66				
STARmap_plus	well07	4432.3	6212.77	6402.92	4048.12					864.79	868.45	892.23	863.39	2035.29	2011.5	3415.04	3551.02					31468.39	32478.87	44023.51	29837.5	3908.52	3502.61	1946.35	16465.96	1916.31	2069.27	1909.34	1930.33	18889.29	23552.05	49697.28	23190.43	3466.21	4093.73	4154.96	4034.96	1038.77	994.96	999.76	1058.3	1096.06	1033.37	1123.79	1092.41	11558.23	8191.83	11424.41	8136.33	3165.2	3055.58	2881.46	2859.8	39509.27	38012.61	37784.21	31784.65				
STARmap_plus	well06	5407.72	7273.89	7956.81	5030.36					895.54	874.83	892.18	913.97	2155.84	2614.0	4137.45	4049.36					51540.55	51959.98	55435.7	51483.73	4063.0	4590.97	2273.71	19166.51	2123.29	2277.68	2110.83	2108.38	30658.02	29754.42	60408.45	30633.57	4675.56	6469.79	5858.13	6110.69	1239.5	1203.9	1233.21	1283.41	1189.3	1330.97	1276.19	1408.69	11897.67	11633.66	12142.21	11687.18	3826.41	4114.68	3703.15	4109.09	53722.35	54778.4	48122.41	51043.95				
STARmap_plus	well11	3748.14	6103.64	6007.51	4131.22					833.57	833.63	851.19	841.5	2339.81	2151.35	2675.23	3169.68					27858.0	28308.5	27670.06	28539.69	2752.16	3054.98	1926.41	11284.04	1918.75	1905.55	1900.05	1726.01	24507.82	23318.57	45244.14	22134.65	3596.65	4445.79	4003.57	3738.21	1005.85	1040.76	1048.52	1050.78	933.17	972.25	1068.65	1009.78	9290.64	7999.07	9430.9	7944.45	2924.97	2777.99	2974.36	2861.72	35866.52	22051.9	21120.04	20516.82				
STARmap_plus	well10	5291.05	7499.34	8282.43	5755.12					862.48	864.66	867.88	867.28	2836.05	2961.18	4319.59	4356.84					62144.07	61721.42	75798.16	62253.29	6119.57	6064.97	2412.88	35658.71	2404.02	2189.45	1998.62	2201.2	33306.83	30911.51	65518.34	27972.85	4201.2	6911.77	6914.76	6927.28	1326.71	1389.49	1432.87	1434.12	1364.54	1340.11	1379.09	1377.42	12290.87	11909.03	12499.9	11875.1	4040.29	3918.55	4137.53	3905.15	62421.5	54628.99	66325.26	56454.72				
abc_atlas_wmb_thalamus	C57BL6J-638850_6600	4207.45	6625.92	5482.23	4984.39					1367.31	1146.97	919.58	961.04	4320.82	3986.3	4185.29	4144.4					156878.51	179433.57	125178.37	167456.95	80992.02	81163.04	13106.62	493908.23	2237.04	2749.15	2265.82	2288.62	49692.3	45966.18	76020.4	46242.6	4897.4	6120.17	6117.56	5410.02	1343.13	1406.39	1522.71	1381.05	1454.53	1495.37	1466.27	1489.45	14123.19	14757.5	14601.78	14239.1	3145.48	2946.84	3149.93	4365.71	155040.61	143934.59	145082.73	149344.6				
abc_atlas_wmb_thalamus	C57BL6J-638850_6400	6081.05	6429.06	7105.86	6338.82					1622.71	1221.78	1773.88	1623.03	5583.64	5683.76	5775.96	5760.98					214357.42	306027.8	218002.0	289463.88	130687.65	130654.98	19479.62		2464.06	2619.36	2654.53	2923.95	63175.09	47214.7	101603.86	63329.43	7522.29	8022.56	7040.64	8008.66	1661.58	1794.98	1707.83	1767.9	1672.88	1838.19	1780.82	1966.04	20293.57	17419.3	21284.48	17602.92	6195.84	6185.79	5971.96	6166.89	251559.55	246761.06	246459.15	254833.11				
abc_atlas_wmb_thalamus	C57BL6J-638850_8000	5632.13	6976.28	7023.89	5121.23					1068.95	1274.93	1535.98	1392.97	6701.94	6753.75	6753.75	6753.78					271754.23	209673.59	227773.71	205210.66	128082.4	128049.71	17545.53		2738.41	2591.05	2651.79	2627.38	61521.93	52835.96	121199.02	57239.18	7610.93	7359.57	6912.37	7603.41	1641.2	1712.05	1697.88	1684.97	1649.6	1738.86	1716.26	1915.18	19715.49	17245.71	20271.88	18330.09	5865.65	5867.95	5854.02	5831.89	234183.25	236846.98	238008.82	240366.47				
abc_atlas_wmb_thalamus	C57BL6J-638850_7200	5075.42	5945.56	7419.57	5224.73					1077.07	1568.24	1188.62	1042.86	5140.62	5203.9	5079.87	5174.61					243398.46	188360.52	210970.57	174591.35	108895.4	108769.5	16441.86		2428.02	2413.95	2253.42	3016.1	57186.11	57436.44	121077.98	57263.29	6580.93	6448.09	6651.98	7098.24	1488.95	1517.42	1567.16	1619.3	1501.73	1638.52	1635.1	1815.46	17919.01	17931.12	17893.18	16426.42	5481.64	5466.93	5474.92	5414.82	201865.87	202161.81	205952.54	209243.58				
abc_atlas_wmb_thalamus	C57BL6J-638850_6800	5489.14	7180.62	6877.8	5903.62					1606.44	1507.42	1171.13	1179.7	6710.55	6615.4	6615.54	6626.07					288618.76	227490.06	234931.72	325394.98	138254.46	138357.66	20203.92		2520.02	2725.0	2543.52	2962.06	61174.2	53344.95	130080.36	65931.66	8211.56	7542.82	7948.58	8213.87	1683.17	1757.44	1780.28	1865.23	1810.48	1907.14	1939.31	1951.07	21807.73	19627.06	22171.29	19127.07	6168.88	6369.37	6348.31	6351.43	274816.1	265993.21	275085.52	268509.96				
abc_atlas_wmb_thalamus	C57BL6J-638850_7800	5652.66	5990.64	7085.89	5380.89					1398.77	1189.88	1324.54	1149.16	4955.76	5053.23	5083.36	5125.09					192770.91	147306.06	200965.04	171212.14	103937.52	103845.09	15390.95		2236.32	2955.54	2210.15	2448.38	58583.44	51218.57	108239.38	51129.96	6204.49	6568.37	5822.79	5947.61	1433.34	1540.43	1512.74	1606.45	1515.77	1572.34	1611.06	1670.19	15414.63	15062.51	15479.51	15204.57	3635.57	4903.33	4908.39	4912.14	174285.88	179724.95	180294.83	178165.67				
xenium-mouse-brain-SergioSalas	region_main	4491.5	6217.16	5250.73	5560.03					1084.91	1062.33	1142.91	1032.14	7899.52	7888.82	8088.38	7888.98					317993.57	347092.82	345394.42	339786.39	201628.91	201523.34	28706.46		2776.61	2945.8	2808.44	2956.48	67920.59	71586.9	142715.01	69737.65	6376.03	6384.28	6621.8	6377.46	1757.29	1930.57	1957.59	2115.01	1796.12	1911.64	1950.6	2035.57	20932.73	18233.09	19992.4	19714.16	4443.47	4288.11	4318.16	4265.06	390031.81	390241.51	381087.0	388037.3				
